Airlines,Altitude (feet),Altitude (meters),Bearing,City,Code,Country,Distance,East,Elev ft.,IATA,Kind,Lat,Lat (DMS),Latitude,Long,Long (DMS),Longitude,Name,Nearby Cities and Towns,North,Pop est,Region,South,Time zone (est),Title,West,What
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1236,,,12.78,,,8.99,,,Duna,,,19828,Jigawa,,,,,city
,,,,,,Nigeria,,,1131,,,12.56,,,9.88,,,Dunari,,,25009,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.67,,,8.58,,,Dunbu,,,30445,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.67,,,8.61,,,Dunguyawa,,,28273,Jigawa,,,,,city
,,,,,,Nigeria,,,1249,,,12.46,,,8.94,,,Dunguzu,,,13696,Jigawa,,,,,city
,,,,,,Nigeria,,,1236,,,12.51,,,8.91,,,Dunmugen,,,17054,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.81,,,8.46,,,Durbe,,,27727,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.85,,,9.26,,,Duru,,,22089,Jigawa,,,,,city
,,,,,,Nigeria,,,1712,,,11.76,,,9.34,,,Dutse,,,21903,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.94,,,9.87,,,Dutsen Fusam,,,18716,Jigawa,,,,,city
,,,,,,Nigeria,,,1712,,,11.76,,,9.34,,,Dutsi,,,21903,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.69,,,8.44,,,Dutsin Fanda Forest Reserve,,,30545,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.94,,,9.87,,,Dutsin Fusam,,,18716,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.72,,,8.47,,,Dutsin Kiye Forest Reserve,,,30545,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.48,,,8.78,,,Duzan,,,19221,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.48,,,8.78,,,Duzau,,,19221,Jigawa,,,,,city
,,,,,,Nigeria,,,1197,,,12.83,,,9.02,,,Dâ Makeri,,,15570,Jigawa,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1236,,,12.22,,,9.16,,,Fachawa,,,21754,Jigawa,,,,,city
,,,,,,Nigeria,,,1187,,,12.41,,,8.96,,,Fadikabara,,,12814,Jigawa,,,,,city
,,,,,,Nigeria,,,1200,,,12.39,,,9.35,,,Fagan Kawo,,,16090,Jigawa,,,,,city
,,,,,,Nigeria,,,1200,,,12.39,,,9.35,,,Fagen Kawo,,,16090,Jigawa,,,,,city
,,,,,,Nigeria,,,1118,,,12.76,,,10.20,,,Fagi,,,12069,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.66,,,8.24,,,Faifaiku,,,21605,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.75,,,9.54,,,Fake,,,18924,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.55,,,9.69,,,Falangori,,,15943,Jigawa,,,,,city
,,,,,,Nigeria,,,1184,,,12.52,,,9.35,,,Falomi,,,23748,Jigawa,,,,,city
,,,,,,Nigeria,,,1204,,,12.44,,,9.23,,,Fankami,,,16270,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.66,,,8.30,,,Faratukwane,,,21626,Jigawa,,,,,city
,,,,,,Nigeria,,,1200,,,12.47,,,9.33,,,Farena,,,20115,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.19,,,9.91,,,Farin Dutse,,,17543,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.19,,,9.91,,,Farin Dutsi,,,17543,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.19,,,9.91,,,Farin Dutsi,,,17543,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.55,,,8.81,,,Figi,,,19221,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.66,,,8.58,,,Filla,,,29824,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.65,,,8.38,,,Fitare,,,25322,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.94,,,9.87,,,Fusam,,,18716,Jigawa,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1017,,,12.75,,,10.52,,,Gabargal,,,16825,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.61,,,8.61,,,Gabari,,,24552,Jigawa,,,,,city
,,,,,,Nigeria,,,1230,,,12.10,,,9.16,,,Gabarun,,,21773,Jigawa,,,,,city
,,,,,,Nigeria,,,1105,,,12.84,,,10.21,,,Gabbas Mari,,,7055,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.29,,,9.92,,,Gadala,,,18219,Jigawa,,,,,city
,,,,,,Nigeria,,,1210,,,12.14,,,9.75,,,Gadda,,,25628,Jigawa,,,,,city
,,,,,,Nigeria,,,1026,,,12.51,,,10.51,,,Gadua,,,18115,Jigawa,,,,,city
,,,,,,Nigeria,,,1200,,,12.09,,,9.91,,,Gafia,,,18327,Jigawa,,,,,city
,,,,,,Nigeria,,,1184,,,12.62,,,8.84,,,Gagarawa,,,19584,Jigawa,,,,,city
,,,,,,Nigeria,,,1181,,,12.41,,,9.53,,,Gagarawa,,,59749,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.65,,,8.30,,,Gaja,,,21605,Jigawa,,,,,city
,,,,,,Nigeria,,,1177,,,12.78,,,9.59,,,Galadi,,,12421,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.66,,,9.76,,,Galbamori,,,16143,Jigawa,,,,,city
,,,,,,Nigeria,,,1115,,,12.36,,,10.16,,,Galdimari,,,14208,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.59,,,8.46,,,Galoru,,,27962,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.83,,,9.69,,,Gambara,,,18462,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.55,,,9.49,,,Gambara,,,15945,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.96,,,9.63,,,Gambo,,,23959,Jigawa,,,,,city
,,,,,,Nigeria,,,1167,,,12.58,,,9.47,,,Gamji,,,50156,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.77,,,8.31,,,Gamji,,,22944,Jigawa,,,,,city
,,,,,,Nigeria,,,1154,,,12.29,,,10.07,,,Gammayim,,,16216,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.61,,,8.57,,,Gan Dutsi,,,28979,Jigawa,,,,,city
,,,,,,Nigeria,,,1240,,,12.41,,,8.80,,,Gana,,,20668,Jigawa,,,,,city
,,,,,,Nigeria,,,1194,,,12.28,,,9.77,,,Ganau,,,18399,Jigawa,,,,,city
,,,,,,Nigeria,,,1128,,,12.42,,,10.02,,,Gandu,,,128403,Jigawa,,,,,city
,,,,,,Nigeria,,,1095,,,12.45,,,10.10,,,Gandu,,,99351,Jigawa,,,,,city
,,,,,,Nigeria,,,1154,,,12.64,,,9.53,,,Gangara,,,20115,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.36,,,8.98,,,Gangara,,,12876,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.55,,,8.72,,,Gangara,,,21448,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.99,,,9.71,,,Gangawa,,,25628,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.66,,,9.73,,,Gantsa,,,16071,Jigawa,,,,,city
,,,,,,Nigeria,,,1217,,,12.16,,,9.59,,,Garadu,,,24929,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.10,,,9.94,,,Garajani,,,17365,Jigawa,,,,,city
,,,,,,Nigeria,,,1167,,,12.72,,,9.71,,,Garan Hasan,,,19832,Jigawa,,,,,city
,,,,,,Nigeria,,,1131,,,13.01,,,10.23,,,Garanda,,,7116,Jigawa,,,,,city
,,,,,,Nigeria,,,1158,,,12.48,,,9.69,,,Garangari,,,25900,Jigawa,,,,,city
,,,,,,Nigeria,,,1207,,,12.17,,,9.76,,,Garbo,,,25628,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.47,,,9.62,,,Gargada,,,15943,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.47,,,9.62,,,Gargadi,,,15943,Jigawa,,,,,city
,,,,,,Nigeria,,,1181,,,12.41,,,9.53,,,Gargaraw,,,59749,Jigawa,,,,,city
,,,,,,Nigeria,,,1181,,,12.41,,,9.53,,,Gargarawa,,,59749,Jigawa,,,,,city
,,,,,,Nigeria,,,1174,,,12.79,,,8.98,,,Garin Chine,,,19465,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.22,,,8.99,,,Garin Dawa,,,24652,Jigawa,,,,,city
,,,,,,Nigeria,,,1249,,,12.72,,,8.99,,,Garin Gano,,,19267,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.21,,,8.97,,,Garin Gona,,,26885,Jigawa,,,,,city
,,,,,,Nigeria,,,1167,,,12.72,,,9.71,,,Garin Hasan,,,19832,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.58,,,8.75,,,Garingudinia,,,19631,Jigawa,,,,,city
,,,,,,Nigeria,,,1207,,,12.43,,,9.19,,,Garki,,,13282,Jigawa,,,,,city
,,,,,,Nigeria,,,1040,,,12.70,,,10.50,,,Garmakwa,,,18178,Jigawa,,,,,city
,,,,,,Nigeria,,,1040,,,12.70,,,10.50,,,Garmakwa Yamma,,,18178,Jigawa,,,,,city
,,,,,,Nigeria,,,1187,,,12.17,,,9.79,,,Garnia,,,25564,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.52,,,9.51,,,Gartawa,,,15943,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.58,,,8.75,,,Garu,,,19631,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.92,,,9.39,,,Garun Abaya,,,22106,Jigawa,,,,,city
,,,,,,Nigeria,,,1108,,,12.61,,,10.06,,,Garun Gabas,,,27549,Jigawa,,,,,city
,,,,,,Nigeria,,,1108,,,12.61,,,10.06,,,Garun Gabbas,,,27549,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.13,,,9.00,,,Gasakole,,,24222,Jigawa,,,,,city
,,,,,,Nigeria,,,1240,,,12.47,,,8.71,,,Gasakole,,,23662,Jigawa,,,,,city
,,,,,,Nigeria,,,1200,,,12.29,,,9.91,,,Gassanye,,,14562,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.71,,,8.35,,,Gauraye,,,24052,Jigawa,,,,,city
,,,,,,Nigeria,,,1197,,,12.10,,,9.74,,,Gauza,,,25628,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.64,,,8.46,,,Gazoji,,,30332,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.14,,,9.08,,,Gerawa,,,21754,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.64,,,8.46,,,Gezoji,,,30332,Jigawa,,,,,city
,,,,,,Nigeria,,,1207,,,12.36,,,9.22,,,Gidan Baki,,,13088,Jigawa,,,,,city
,,,,,,Nigeria,,,1148,,,12.27,,,9.92,,,Gidan Butai,,,13654,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.56,,,8.40,,,Gidan Dawa,,,21923,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.41,,,8.80,,,Gidan Dawa,,,21335,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.57,,,8.94,,,Gidan Dunu,,,18637,Jigawa,,,,,city
,,,,,,Nigeria,,,1128,,,12.42,,,10.02,,,Gidan Gandu,,,128403,Jigawa,,,,,city
,,,,,,Nigeria,,,1217,,,12.33,,,9.22,,,Gidan Gashi,,,14683,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.53,,,8.89,,,Gidan Kanawa,,,18619,Jigawa,,,,,city
,,,,,,Nigeria,,,1243,,,12.51,,,8.94,,,Gidan Kili,,,15062,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.27,,,8.98,,,Gidan Lege,,,21063,Jigawa,,,,,city
,,,,,,Nigeria,,,1210,,,12.20,,,9.63,,,Gidan Mahabi,,,24719,Jigawa,,,,,city
,,,,,,Nigeria,,,1253,,,12.57,,,8.96,,,Gidan Maja,,,17823,Jigawa,,,,,city
,,,,,,Nigeria,,,1220,,,12.35,,,9.31,,,Gidan Maza,,,13807,Jigawa,,,,,city
,,,,,,Nigeria,,,1253,,,12.19,,,9.19,,,Gidan Maza,,,21754,Jigawa,,,,,city
,,,,,,Nigeria,,,1249,,,12.59,,,8.91,,,Gidan Meda,,,19221,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.73,,,8.59,,,Gidan Sabuwa,,,27655,Jigawa,,,,,city
,,,,,,Nigeria,,,1174,,,12.21,,,9.66,,,Gidan Tohuwa,,,25339,Jigawa,,,,,city
,,,,,,Nigeria,,,1253,,,12.61,,,8.88,,,Gidanibra,,,19307,Jigawa,,,,,city
,,,,,,Nigeria,,,1230,,,12.65,,,8.89,,,Giginya,,,19787,Jigawa,,,,,city
,,,,,,Nigeria,,,1243,,,11.63,,,9.67,,,Giginya Bakwai,,,15943,Jigawa,,,,,city
,,,,,,Nigeria,,,1230,,,12.65,,,8.89,,,Gigiyan,,,19787,Jigawa,,,,,city
,,,,,,Nigeria,,,1213,,,12.22,,,9.44,,,Gilima,,,21770,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.17,,,10.12,,,Gingido,,,18029,Jigawa,,,,,city
,,,,,,Nigeria,,,1167,,,12.76,,,9.64,,,Girari,,,13533,Jigawa,,,,,city
,,,,,,Nigeria,,,1253,,,12.52,,,8.86,,,Girdo,,,19196,Jigawa,,,,,city
,,,,,,Nigeria,,,1220,,,12.35,,,9.20,,,Giya,,,13230,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.70,,,8.52,,,Gizo Baladi,,,30545,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.71,,,8.53,,,Gizo Haba,,,30545,Jigawa,,,,,city
,,,,,,Nigeria,,,1122,,,12.27,,,10.20,,,Godawal,,,17380,Jigawa,,,,,city
,,,,,,Nigeria,,,1246,,,12.46,,,8.96,,,Gofaro,,,13049,Jigawa,,,,,city
,,,,,,Nigeria,,,1049,,,12.67,,,10.41,,,Gogiya,,,18178,Jigawa,,,,,city
,,,,,,Nigeria,,,1240,,,12.24,,,9.17,,,Gogwaro,,,21754,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.40,,,9.74,,,Gojalawa,,,17388,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.68,,,8.51,,,Goje,,,30545,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.75,,,8.37,,,Gontai,,,24936,Jigawa,,,,,city
,,,,,,Nigeria,,,1177,,,12.19,,,9.78,,,Gora,,,25578,Jigawa,,,,,city
,,,,,,Nigeria,,,1161,,,12.78,,,9.52,,,Gorewa,,,14858,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.91,,,9.48,,,Gorima,,,23868,Jigawa,,,,,city
,,,,,,Nigeria,,,1223,,,12.04,,,9.96,,,Gragaia,,,18327,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.45,,,9.65,,,Guduba,,,15943,Jigawa,,,,,city
,,,,,,Nigeria,,,1128,,,12.42,,,10.02,,,Guidan Gandu,,,128403,Jigawa,,,,,city
,,,,,,Nigeria,,,1167,,,12.36,,,9.58,,,Gujungu,,,48342,Jigawa,,,,,city
,,,,,,Nigeria,,,1227,,,12.19,,,9.58,,,Gululu,,,23964,Jigawa,,,,,city
,,,,,,Nigeria,,,1181,,,12.63,,,9.39,,,Gumel,,,49681,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.25,,,9.60,,,Guna'a,,,12284,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.22,,,9.69,,,Guna'a,,,13695,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.25,,,9.60,,,Gunaâa,,,12284,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.22,,,9.69,,,Gunaâa,,,13695,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.34,,,9.54,,,Gunguama,,,15907,Jigawa,,,,,city
,,,,,,Nigeria,,,1167,,,12.36,,,9.58,,,Gunjungu,,,48342,Jigawa,,,,,city
,,,,,,Nigeria,,,1236,,,12.15,,,9.37,,,Gunka,,,22178,Jigawa,,,,,city
,,,,,,Nigeria,,,1204,,,12.42,,,9.26,,,Guraji,,,16108,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.75,,,9.42,,,Gurduba,,,20622,Jigawa,,,,,city
,,,,,,Nigeria,,,1033,,,12.73,,,10.42,,,Guri,,,18065,Jigawa,,,,,city
,,,,,,Nigeria,,,1194,,,12.68,,,8.99,,,Gurifai,,,18749,Jigawa,,,,,city
,,,,,,Nigeria,,,1194,,,12.68,,,8.99,,,Gurife,,,18749,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.70,,,8.62,,,Gurjia,,,26597,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.41,,,9.47,,,Gurmina,,,15943,Jigawa,,,,,city
,,,,,,Nigeria,,,1033,,,12.73,,,10.42,,,Gurri,,,18065,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.66,,,8.62,,,Gurumfa,,,26105,Jigawa,,,,,city
,,,,,,Nigeria,,,1217,,,12.58,,,8.80,,,Gutsula,,,19222,Jigawa,,,,,city
,,,,,,Nigeria,,,1161,,,12.68,,,9.43,,,Guttu,,,37182,Jigawa,,,,,city
,,,,,,Nigeria,,,1223,,,12.43,,,9.10,,,Gwadayawa,,,12814,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.58,,,9.77,,,Gwadayi,,,15955,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.83,,,9.59,,,Gwaraji,,,18923,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.28,,,9.88,,,Gwaram,,,18052,Jigawa,,,,,city
,,,,,,Nigeria,,,1115,,,12.97,,,10.15,,,Gwarga,,,11191,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.81,,,8.52,,,Gwarta Karama,,,26498,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.34,,,8.84,,,Gwarzo,,,14611,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.81,,,8.52,,,Gwirta,,,26498,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.78,,,8.34,,,Gwiwa,,,25784,Jigawa,,,,,city
,,,,,,Nigeria,,,1227,,,12.30,,,8.93,,,Gwolawa,,,18656,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.59,,,9.81,,,Gwungal,,,17282,Jigawa,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1187,,,12.37,,,9.92,,,Hada,,,32181,Jigawa,,,,,city
,,,,,,Nigeria,,,1105,,,12.45,,,10.04,,,HadedÅ¾ija,,,187835,Jigawa,,,,,city
,,,,,,Nigeria,,,1105,,,12.45,,,10.04,,,Hadejia,,,187835,Jigawa,,,,,city
,,,,,,Nigeria,,,1145,,,12.34,,,9.84,,,Hadin,,,17159,Jigawa,,,,,city
,,,,,,Nigeria,,,1122,,,12.36,,,10.05,,,Hago,,,18939,Jigawa,,,,,city
,,,,,,Nigeria,,,1249,,,12.50,,,8.89,,,Haladawa,,,17203,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.55,,,8.82,,,Haleru,,,19221,Jigawa,,,,,city
,,,,,,Nigeria,,,1256,,,12.18,,,9.12,,,Hambarawa,,,21754,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.34,,,9.58,,,Hambarawa,,,15877,Jigawa,,,,,city
,,,,,,Nigeria,,,1256,,,12.18,,,9.12,,,Hamborawa,,,21754,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.62,,,8.73,,,Hammadi,,,19655,Jigawa,,,,,city
,,,,,,Nigeria,,,1131,,,13.01,,,10.22,,,Hanakashi,,,7601,Jigawa,,,,,city
,,,,,,Nigeria,,,1223,,,12.22,,,9.60,,,Hantsu,,,23234,Jigawa,,,,,city
,,,,,,Nigeria,,,1227,,,12.15,,,9.54,,,Harbo,,,24878,Jigawa,,,,,city
,,,,,,Nigeria,,,1227,,,12.15,,,9.54,,,Harbo Tsakuwawa,,,24878,Jigawa,,,,,city
,,,,,,Nigeria,,,1135,,,12.74,,,10.09,,,Hardo Buba,,,11220,Jigawa,,,,,city
,,,,,,Nigeria,,,1128,,,12.39,,,9.94,,,Hari,,,35394,Jigawa,,,,,city
,,,,,,Nigeria,,,1243,,,12.33,,,8.92,,,Hatsi Yekawoni,,,12912,Jigawa,,,,,city
,,,,,,Nigeria,,,1256,,,12.69,,,8.97,,,Hayania,,,19339,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.56,,,9.62,,,Hirim,,,15943,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.77,,,8.46,,,Hudda Gangarra,,,30474,Jigawa,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1112,,,12.38,,,9.93,,,Iddil,,,34366,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.78,,,8.36,,,Indirawa,,,28386,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.03,,,9.31,,,Isari,,,21958,Jigawa,,,,,city
,,,,,,Nigeria,,,1151,,,12.17,,,10.13,,,Ishafu,,,18093,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.55,,,8.74,,,Ishlyawa,,,20361,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.52,,,9.81,,,Isore,,,17040,Jigawa,,,,,city
,,,,,,Nigeria,,,1069,,,12.55,,,10.30,,,Iyo,,,18178,Jigawa,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1669,,,11.40,,,9.76,,,Jagana,,,17336,Jigawa,,,,,city
,,,,,,Nigeria,,,1197,,,12.08,,,9.63,,,Jahun,,,25628,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.60,,,9.68,,,Jajekal,,,15943,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.76,,,8.53,,,Jama'a Liman Garba,,,29827,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.80,,,8.51,,,Jama'a Malamai,,,28322,Jigawa,,,,,city
,,,,,,Nigeria,,,1207,,,12.41,,,9.24,,,Jama'ar Gade Bawa,,,14443,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.63,,,8.25,,,Jamaar Natsofo,,,21605,Jigawa,,,,,city
,,,,,,Nigeria,,,1190,,,12.30,,,9.66,,,Jamaga,,,23262,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.76,,,8.53,,,Jamaâa Liman Garba,,,29827,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.80,,,8.51,,,Jamaâa Malamai,,,28322,Jigawa,,,,,city
,,,,,,Nigeria,,,1207,,,12.41,,,9.24,,,Jamaâar Gade Bawa,,,14443,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.41,,,8.78,,,Jami's Dandal Yandemo,,,22261,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.41,,,8.78,,,Jamiâs Dandal Yandemo,,,22261,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.69,,,8.26,,,Jammajen Arewa,,,21605,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.68,,,8.27,,,Jammajen Kudu,,,21605,Jigawa,,,,,city
,,,,,,Nigeria,,,1253,,,12.64,,,8.83,,,Jan Sa'a,,,19979,Jigawa,,,,,city
,,,,,,Nigeria,,,1253,,,12.64,,,8.83,,,Jan Saâa,,,19979,Jigawa,,,,,city
,,,,,,Nigeria,,,1227,,,12.44,,,9.09,,,Jangari,,,12903,Jigawa,,,,,city
,,,,,,Nigeria,,,1236,,,12.41,,,9.03,,,Janumawa,,,12814,Jigawa,,,,,city
,,,,,,Nigeria,,,1249,,,12.63,,,8.91,,,Janzomo,,,19281,Jigawa,,,,,city
,,,,,,Nigeria,,,1164,,,12.77,,,9.75,,,Jarkasa,,,11458,Jigawa,,,,,city
,,,,,,Nigeria,,,1236,,,12.41,,,9.03,,,Jarumawa,,,12814,Jigawa,,,,,city
,,,,,,Nigeria,,,1217,,,12.39,,,9.18,,,Jaya,,,12814,Jigawa,,,,,city
,,,,,,Nigeria,,,1207,,,12.82,,,9.09,,,Jeke,,,16148,Jigawa,,,,,city
,,,,,,Nigeria,,,1249,,,12.64,,,8.97,,,Jigawa,,,18969,Jigawa,,,,,city
,,,,,,Nigeria,,,1223,,,12.61,,,8.68,,,Jikai,,,19322,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.55,,,8.66,,,Jimada,,,23117,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,11.17,,,10.12,,,Jingino,,,18029,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.73,,,8.49,,,Jinowol,,,30545,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.32,,,8.89,,,Jirima,,,14526,Jigawa,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1223,,,12.60,,,8.96,,,Kabatsuru,,,19032,Jigawa,,,,,city
,,,,,,Nigeria,,,1240,,,12.34,,,9.04,,,Kabawa,,,14430,Jigawa,,,,,city
,,,,,,Nigeria,,,1204,,,12.82,,,9.07,,,Kabobi,,,17101,Jigawa,,,,,city
,,,,,,Nigeria,,,1125,,,13.04,,,10.22,,,Kabudua,,,6344,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.61,,,8.60,,,Kacika,,,26197,Jigawa,,,,,city
,,,,,,Nigeria,,,1043,,,12.61,,,10.51,,,Kadera,,,18178,Jigawa,,,,,city
,,,,,,Nigeria,,,1043,,,12.61,,,10.51,,,Kadira,,,18178,Jigawa,,,,,city
,,,,,,Nigeria,,,1213,,,12.07,,,9.03,,,Kadiri,,,22092,Jigawa,,,,,city
,,,,,,Nigeria,,,1164,,,12.66,,,9.00,,,Kafaruwa,,,18562,Jigawa,,,,,city
,,,,,,Nigeria,,,1669,,,12.44,,,8.75,,,Kaffi,,,21415,Jigawa,,,,,city
,,,,,,Nigeria,,,1190,,,12.52,,,8.78,,,Kaffin Rabo,,,19251,Jigawa,,,,,city
,,,,,,Nigeria,,,1217,,,12.51,,,8.79,,,Kaffin Rabo,,,19221,Jigawa,,,,,city
,,,,,,Nigeria,,,1177,,,12.24,,,9.91,,,Kaffin-Hausa,,,15191,Jigawa,,,,,city
,,,,,,Nigeria,,,1253,,,12.05,,,9.72,,,Kafin Bako,,,25628,Jigawa,,,,,city
